Customer_ID,Age,Gender,Income_Level,Address,Transaction_ID,Purchase_Date,Product_ID,Brand,Purchase_Amount,Average_Spending_Per_Purchase,Purchase_Frequency_Per_Month,Brand_Affinity_Score,Product_Category_Preferences,Month,Year,Will_Purchase_Next_Month,Product_Category_Score,Seasonal_Purchase_Trend_Indicator,Spending_Efficiency_Ratio,Product_Category_Books,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Hidden,Season_Spring,Season_Summer,Season_Winter
,0.3913766893681171,Male,4,"267 Anita Streets
Cherylhaven, VT 84145",add24c43-ab88-45bf-a198-5f078b3e0ec3,2022-12-05,7f4358c4-9f56-41f5-ac2a-8d7d9f93f68b,Brand_B,-1.1152513975037992,1.7445576922709496,0.1936586333924967,-0.49389333492950743,High,12,2022,1,-1.1407055216689161,0,-1.09549676698379,False,True,False,False,True,False,False
5ec6bc6d-2af1-4062-868b-6df2dc683eb7,0.17210900758000622,Male,3,"2807 Alvarado Rapids
East Raymondchester, OR 59158",81094f80-c54f-4416-93b5-8e9985d50b0e,2022-08-02,90fc8921-2266-4863-b3c6-82fc79411566,Brand_B,0.8319277392540184,1.593574153812591,1.2808790938906216,1.6870613915908914,Medium,8,2022,1,0.7395490062468785,0,-1.09549676698379,False,True,False,False,False,True,False
3f5e3ccb-d959-4ab0-984e-4d55ec09a47a,-0.5953278786783819,Other,4,"PSC 6710, Box 7869
APO AP 20785",aa7e3228-2d60-4ba9-a4ba-7cac419ad9c2,2022-04-12,ff2545db-1a56-4ced-a91e-1aaa8e92eda9,Brand_C,-1.0066726352310584,-1.0863836538232732,-0.16874818677354494,0.596584028330692,High,4,2022,1,-1.0358586149078124,0,-1.09549676698379,False,True,False,False,True,False,False
de24df9b-12a7-45f6-8310-76430bd6f719,-1.4723986058308256,Other,1,"587 Rodriguez Center Suite 852
Melissastad, CT 24671",f041ba89-03f7-450d-8fbc-875428760b76,2021-11-21,b15ff4ac-af18-488c-85c0-e34a6546defd,Brand_C,-0.8184694472916411,-1.2751130768962213,-1.2559686472716698,-0.8573857893495739,Medium,11,2021,1,-0.8303434519629358,0,0.3782587271126416,True,False,False,False,False,False,False
2e74b84d-d06c-4920-a3a9-38e4a11e8da8,0.22692592802703393,Male,2,"8072 Dean Bypass Suite 774
Chloebury, AL 01960",4c45da65-bd62-486e-aeff-31f8959e0987,2023-06-03,e47f58c8-c6e9-40ed-9ce8-31af73b91fb5,Brand_B,0.15873941316302576,-1.2751130768962213,1.6432859140566634,-0.8573857893495739,Medium,6,2023,1,0.2366717345663108,1,0.4645642833639454,False,False,True,False,False,False,True
309ab6ee-9364-4a64-9785-77717415ed5f,-1.5272155262778533,Male,2,"80014 Ayers Extension Apt. 361
Smithtown, WY 51720",62001db5-24fa-49d8-b570-928124a181d9,2022-01-07,b66cae99-a5b0-4ca9-9aff-6f57ff1bf421,,-0.0656566955339718,-0.9731459999795042,0.91847227372458,-0.13040088050944096,Hidden,1,2022,1,0.0032146711666965104,1,0.4645642833639454,False,False,True,False,False,True,False
ffb65cd7-4329-4abb-b076-05eb7cf933e0,0.9943628142854221,Female,0,"7417 Gregory Garden
Jordanborough, MT 88106",27a18611-855f-4db3-ad4e-77b008695f09,2022-06-25,,Brand_B,-0.9777182986249942,-0.7844165769065561,-0.5311550069395866,-0.49389333492950743,Low,6,2022,1,-0.9456753284575412,1,0.4645642833639454,False,False,True,False,False,True,False
24cf182e-d0e2-4022-97b1-5c7ebc31023b,0.3913766893681171,Male,4,,b08f3381-9a24-4381-b753-b9b48531145e,2022-02-02,5c301ae0-6255-483e-a307-74140013a543,Brand_B,-0.029463774776391553,-0.10499065384394263,1.2808790938906216,-1.584370698189707,High,2,2022,1,-0.04953565813448392,0,0.3782587271126416,True,False,False,False,False,True,False
2ff0993d-2b6e-41e5-b6ec-adc052ac140f,-0.7597786400194652,Male,2,"953 King Keys
Howebury, IN 25042",e118aeb8-6a74-4254-9471-b8301e16a761,2022-05-09,85284187-567a-46aa-8a10-5c00207522c8,Brand_C,0.5496229573448925,1.1028776538229257,-0.8935618271056283,1.323568937170825,Medium,5,2022,1,0.534808189761782,0,2.804655858885545,False,False,False,False,False,False,False
34f7ac8d-fd91-4813-bf4d-e7b18264e442,1.2684474165205608,Female,2,"12604 Mcdowell Canyon
New Angelview, TN 16808",b6c5589a-483a-403f-9cf2-b0ae77b15fbf,2021-11-27,70729d29-d37a-4bda-9081-c49d9dd47f30,Brand_C,0.8681206600115987,-1.4638424999691695,-1.2559686472716698,0.9600764827507585,High,11,2021,1,0.974697289829607,1,0.4645642833639454,False,False,True,False,False,True,False
88601ef4-484f-40e4-a727-9a8667ca4985,-1.2531309240427146,,4,"05410 Jennifer Vista Suite 523
Brittanytown, ME 92706",8a00da63-5968-4673-afdc-088de2781473,2020-04-15,9bd6f7fb-ff55-4262-9a10-ad892177837e,Brand_C,-0.43482448726129036,0.9141482307499775,-1.6183754674377115,-0.13040088050944096,High,4,2020,0,-0.4506846164316702,0,0.3782587271126416,True,False,False,False,False,False,False
d18fb425-efb5-44a6-a8b1-74f1c285d77d,0.7750951324973112,Other,4,"7937 Nguyen Garden
West Carmen, GU 96177",74cb9b86-8d87-4c9a-903b-130ba2de9a38,2020-09-16,0ac48698-352d-473b-88c8-27f0ce93b5cb,Brand_A,0.2528410071327344,-0.8599083461357353,-0.16874818677354494,0.596584028330692,Medium,9,2020,1,0.1803655035209917,0,-1.09549676698379,False,True,False,False,True,False,False
39048743-0c07-4485-8348-f0d3fa3f839e,0.7202782120502834,Male,3,"50306 Laura Trace
North Donna, OR 08821",58a86f2e-8ae8-4d4b-a746-742ee1c95174,2021-03-05,92eff729-594b-4bc9-b93b-e33def97b68c,Brand_A,1.5775019068601717,-1.6903178076567074,-1.2559686472716698,1.323568937170825,High,3,2021,1,1.5407334265436472,0,0.3782587271126416,True,False,False,False,False,True,False
0d187b13-1a29-4421-ae2c-c0c378cc8910,-1.6916662876189363,Male,4,"595 Friedman Tunnel
Lake Jorgetown, NM 14564",58740f61-e34e-4fa6-a72e-a0052e39650d,2022-04-05,20d9b5b4-f26d-4442-ac20-a1d384cd0bc4,Brand_B,1.7005578374359445,-0.5201953846044286,0.0,-0.13040088050944096,Low,4,2022,0,1.8407476863120464,1,0.4645642833639454,False,False,True,False,False,True,False
572569ce-73ea-458b-8f50-b6ce20d66e0e,-0.21160943554918787,Male,2,"75753 Jennifer Avenue
Candicechester, TX 39993",93c46be3-a481-4ca5-9d20-a31be8f2a6bd,2022-08-07,fdae0b19-d750-4728-b1f3-53d495bd3a7e,Brand_A,0.20217091807212206,0.2347223076873641,0.91847227372458,-0.13040088050944096,Low,8,2022,1,0.13143694703247627,0,-1.09549676698379,False,True,False,False,False,False,False
d4b9f0ce-ae7d-44b4-8cab-5b43d9bbcb60,0.5558274507092003,Other,2,,e820820b-e28a-4d62-a5dc-19c4ba8dc25d,2023-08-16,22075389-5f9c-41fc-86a2-ad8edf6af676,Brand_B,-0.8329466155946731,-0.10499065384394263,0.5560654535585383,-0.8573857893495739,Hidden,8,2023,1,-0.8446702004735495,0,0.3782587271126416,True,False,False,False,False,False,False
0ff63862-234c-4ac6-92cc-c9d0e9b135a7,-0.5953278786783819,Female,3,"9540 Julie Overpass Apt. 484
Harristown, AL 33612",16a53cc5-9941-4602-86f8-2e0dbfa30daf,2022-04-01,22b33c6b-655f-46a4-aa47-523529c8c14a,Brand_A,-0.8329466155946731,-0.06724476922935299,-1.2559686472716698,1.323568937170825,High,4,2022,1,-0.8681035640900463,0,-1.09549676698379,False,True,False,False,False,True,False
b3edefd3-68f1-4d4c-a182-28ea8231d858,-1.3079478444897423,Other,3,"878 Harry Drives Suite 831
Baldwinshire, WY 82655",4fd31d6c-ba4d-4fac-84f8-3d4d94f8a155,2020-03-04,b8c2a74e-93eb-4f21-800f-f67367a1bae9,Brand_C,0.050160650890285,-0.4069577307606597,1.6432859140566634,1.6870613915908914,Low,3,2020,1,0.12370863937294899,1,0.4645642833639454,False,False,True,False,False,True,False
,-1.4723986058308256,Hidden,3,"8541 Mckenzie Route Suite 610
South Lindseymouth, AZ 86349",,2021-02-14,92a84395-133e-4176-80b5-0d06fd8fcca5,Brand_C,-1.0283883876856066,1.5558282691980014,-0.16874818677354494,0.23309157391062554,Low,2,2021,1,-1.056827996260033,0,-1.09549676698379,False,True,False,False,False,False,False
9649b4e5-3d50-4863-bbe2-c3c4d9355d6d,1.5973489392027271,Female,2,"387 Simpson River Suite 295
East Michaelstad, ND 14642",7fe28782-64a3-4f6e-9a0e-b86475279ab9,2023-05-19,61e7872d-7e07-4695-9eb2-468827b50988,Brand_C,1.2517656200419494,0.7254188076770294,1.2808790938906216,0.9600764827507585,High,5,2023,1,1.373833559512818,1,0.4645642833639454,False,False,True,False,False,True,False
60aa8258-9fc8-4e5d-85e6-26c273939bcb,-1.36276476493677,Other,3,"674 Benjamin Tunnel Apt. 946
Stevenfurt, CA 01246",cae568b8-2c57-40bc-a6de-49219ec7ee4a,2021-10-31,0748c810-95e1-47bf-bb6f-a075e4e17820,Brand_A,0.01396773013270475,-1.312858961510811,-0.16874818677354494,-1.584370698189707,High,10,2021,1,-0.050297691353436834,0,-1.09549676698379,False,True,False,False,False,True,False
5d1235b6-5649-413b-a5ff-5e40eef5cd7e,0.9395458938383944,Male,2,"07678 Hicks Lodge
Jillfort, NE 98456",Hidden,2021-06-24,39d8b7a6-412d-47af-8270-8af963238914,Brand_A,0.5858158781024727,-1.6148260384275281,1.2808790938906216,-1.2208782437696404,High,6,2021,1,0.6809932423268665,1,0.4645642833639454,False,False,True,False,False,True,False
e1b8b270-b93e-419c-a11e-0142fe28352f,-1.6368493671719087,Other,4,"Unit 8459 Box 2717
DPO AE 81307",8618ea6a-45b9-4566-8b80-97ac1a6e6ffd,2020-10-07,f69fb90d-252a-4b87-b248-2392186b7461,Brand_A,-1.0066726352310584,1.593574153812591,0.91847227372458,1.6870613915908914,Low,10,2020,1,-0.9757988205091043,1,0.4645642833639454,False,False,True,False,False,False,True
490c322c-d7bb-48c9-bc94-fe6f5fad3ebe,0.3913766893681171,Other,3,"0188 Gabriel Passage
Osbornechester, PA 31557",788e24ef-61a5-49b2-90ef-a2f6cad4eedb,2023-07-08,c394b7c8-155b-40ef-a7b4-2813bdc2686a,Brand_B,-0.4565402397158385,-0.482449499989839,0.0,-0.13040088050944096,Hidden,7,2023,0,-0.4721747391975908,0,0.3782587271126416,True,False,False,False,False,True,False
8ebd470b-918b-4282-bcff-a16c4e6e483e,1.0491797347324499,Male,3,"888 Navarro Extensions Apt. 456
Kimberlyton, ND 44912",ae6c4265-39f6-4dfc-b1b8-698e76871e61,2022-01-14,eb1d466b-ff0f-4f55-a0c0-fe9d3695f29b,,-0.3986315665037101,0.9896399999791569,0.5560654535585383,-1.584370698189707,High,1,2022,1,-0.4487159370456312,0,-1.09549676698379,False,True,False,False,False,True,False
63eb2677-331d-447a-84ce-6cdacaa9697b,-0.04715867420810469,Hidden,2,"7033 Walter Run
South Johnnyfurt, CA 46844",a909a9bf-92ca-4c66-a71a-a394331ad87c,2021-01-18,e4ce8ba9-4af0-4564-8f65-3b3f4b40f8c4,Brand_B,0.24560242298121837,0.9518941153645671,1.6432859140566634,0.0,High,1,2021,1,0.32704221072100015,1,0.4645642833639454,False,False,True,False,False,False,False
a08cfc43-6894-4e2d-ab24-f3b979870131,0.22692592802703393,,4,"979 Jonathan Corners Suite 576
Nelsonmouth, FL 53435",296b0239-90cc-4ba3-8bf9-52e6899f4146,2020-05-23,c5253ea0-ed4d-4cbd-9ff8-f7a34badf22c,Brand_C,-0.9198096254128657,1.2161153076666946,-0.8935618271056283,0.9600764827507585,Low,5,2020,1,-0.8854283443544149,1,0.4645642833639454,False,False,True,False,True,False,False
47b0a646-8ae7-4ec2-851e-46076e6f9083,0.007658246238923037,Female,2,"49248 Robertson Throughway Suite 145
South Vanessaberg, AL 33149",e59c11db-5cc2-4029-9342-96ab9d1d0638,2022-04-02,d51ad786-9d7e-4df3-b2a8-fab631da6898,Brand_C,-0.5361646653825151,-0.21822830768771154,-1.2559686472716698,0.596584028330692,High,4,2022,1,-0.5509718560059667,0,0.3782587271126416,True,False,False,False,True,False,False
,-0.6501447991254097,Female,3,"52357 Mcconnell Wall
West Kyleville, FM 98867",d93648c8-2280-4319-bb48-e9ab704ca14f,2020-01-18,6ae3fd14-a281-4c86-b470-6b12060477bc,Brand_A,-0.029463774776391553,-0.029498884614763358,-0.8935618271056283,0.0,Low,1,2020,1,-0.09223645405787834,0,-1.09549676698379,False,True,False,False,False,True,False
b6f8eec2-45e6-4095-a902-a2c055abd0ed,0.8847289733913667,Female,3,"3273 Christina Springs Suite 794
Aprilview, TX 35414",0880a906-b169-4226-b5fa-265e163ae09d,2020-07-27,19197c6e-9271-4750-a07b-4b3b5e14da59,Brand_A,0.2890339278903147,-0.8221624615211457,-0.8935618271056283,1.323568937170825,Low,7,2020,1,0.26565280909901934,0,0.3782587271126416,True,False,False,False,False,True,False
1fef3e6a-d744-4e6f-9983-f63848056623,0.7750951324973112,Other,3,"534 Edwards Skyway Apt. 747
Port Tonyastad, NY 72603",421b5d92-5fc9-4fda-9b9a-7b5b345518af,2023-11-19,66c73737-2280-482a-9d50-a763917bd515,Brand_A,0.8464049075570506,-1.5393342691983487,-0.5311550069395866,0.596584028330692,High,11,2023,1,0.9521046707909345,1,0.4645642833639454,False,False,True,False,False,False,False
770efdf7-649f-4630-8c21-81b1769bbc22,0.06247516668595076,Male,2,"Unit 4499 Box 4360
DPO AE 45182",91c4bc92-36a3-4d05-9ba7-0f6833a75144,2021-01-23,8a94337d-ed25-4625-bacb-288cdfba1d4e,Brand_B,-0.30452997253400144,-1.7658095768858866,-0.5311550069395866,0.23309157391062554,High,1,2021,1,-0.24530413825869893,1,0.4645642833639454,False,False,True,False,False,True,False
62d231e3-a9d8-4511-86f8-dc3907b4b012,-1.4723986058308256,Male,2,"Unit 9727 Box 1641
DPO AE 52220",c48a8cf8-9452-41fb-aa72-2afa50b88da8,2023-04-07,,Brand_C,0.9477450856782752,1.4048447307396428,-0.16874818677354494,0.9600764827507585,Low,4,2023,1,1.0575368929714053,1,0.4645642833639454,False,False,True,False,False,False,False
e34e2510-9c78-4500-ad11-ef68d371614e,-0.9242294013605483,Male,2,"86065 Yvette Viaduct
Burnettfurt, MD 48183",c82b4379-3210-4cc2-9755-128ec43cbf52,2022-12-01,d37e8970-762d-482c-bb4e-7f803b22b7c1,Brand_C,-0.029463774776391553,1.0651317692083362,-0.5311550069395866,-0.49389333492950743,High,12,2022,1,-0.09223645405787834,0,-1.09549676698379,False,True,False,False,False,False,True
30deefb7-9854-4dad-b41c-d265257f6611,0.610644371156228,Male,2,"06202 Parker Terrace
New Joshuatown, GA 11112",2c47b18c-3714-47cb-9e80-32cd0d14f794,2021-05-04,f39a420f-0362-42c2-b2e5-ac44c98b599a,Brand_C,1.7150350057389765,-0.029498884614763358,-1.2559686472716698,0.596584028330692,Medium,5,2021,1,1.8558094323378278,1,0.4645642833639454,False,False,True,False,False,False,True
dfecc88c-862c-4f44-8aad-6db70c360fd4,-1.4723986058308256,Other,3,"5317 Green Mall
North Debra, FM 79968",b4f72a03-f38c-4258-8710-f67ba022cb0f,2021-12-08,,Brand_B,-0.1380425370491323,0.2347223076873641,1.6432859140566634,0.23309157391062554,Low,12,2021,1,-0.07209405896221109,1,0.4645642833639454,False,False,True,False,False,False,False
6c4791cf-e915-4215-89f3-984b18f4d43b,0.3365597689210894,Female,4,"55489 Zachary Radial Apt. 102
Jensenchester, DC 90358",e6a994dd-0800-42af-b465-3c81a5c73e6c,2022-04-30,258ded30-c8c6-4590-a1a9-41e2d9a1d765,,-0.9342867937158978,-0.7466706922919665,1.6432859140566634,-1.2208782437696404,High,4,2022,1,-0.9004900903801965,1,0.4645642833639454,False,False,True,False,False,False,False
f3c06ff9-706b-421c-af92-f689c5103a48,-0.8694124809135205,Male,3,"PSC 1977, Box 5791
APO AP 14099",0a07d639-c2e3-48d6-b740-216719b74c88,2023-09-12,c14cb3a4-a9df-474e-9802-38a8030262c8,Brand_B,0.8898364124661469,1.6690659230417701,-1.2559686472716698,0.23309157391062554,High,9,2023,1,0.9972899088682791,1,0.4645642833639454,False,False,True,False,True,False,False
95fd4988-f305-4306-ab2b-6be837bf8d47,1.3232643369675885,Male,0,"5584 Green Stravenue
Francoton, MT 03742",b2283ad8-be37-4531-a8c2-70a2d03420dc,2021-06-29,e114ec05-7181-462d-8a83-20a9b27ef6c5,Brand_A,1.7439893423450408,-1.1996213076670421,1.6432859140566634,0.9600764827507585,Medium,6,2021,1,1.6202630230401502,0,-1.09549676698379,False,True,False,False,False,False,True
186b58ec-9281-465f-a173-c09d622246d0,0.3913766893681171,Female,4,"44528 Nicole Inlet Suite 778
North Steven, NY 39456",Hidden,2020-03-03,27b87ef7-10b8-4d77-9a0f-e0056baead5e,Brand_C,-0.8039922789886089,0.15923053845818483,-0.8935618271056283,1.323568937170825,High,3,2020,1,-0.8401443889537521,0,-1.09549676698379,False,True,False,False,False,True,False
5e645e8c-29cc-43a1-bc38-95ff2628d957,-0.15679251510216013,Other,4,"9387 Clifford Stravenue Suite 313
Davidfurt, NH 87010",5cfe4064-d34d-4199-9999-a9b30824805f,2023-04-25,50b0a5ca-f959-4345-aaf7-ce72e9616c59,Brand_A,-0.4203473189582583,-0.9354001153649146,0.5560654535585383,1.323568937170825,Medium,4,2023,1,-0.4363578679210563,0,0.3782587271126416,True,False,False,False,False,False,True
eb8a2bc6-5e24-439f-b199-87bbbd022b1f,-0.9242294013605483,Male,4,"45442 Justin Mount
New Bridgetland, MO 77489",71aee0da-d72e-4d5b-83e3-0c4e0bc79393,2023-04-05,2c8d5a35-64b8-4ee7-bee7-6afeb3dbe3b3,Brand_B,-0.014986606473359452,-0.6711789230627871,-1.2559686472716698,-0.49389333492950743,,4,2023,1,0.05593078225693207,1,0.4645642833639454,False,False,True,False,False,True,False
14c03eeb-82a2-4366-bfe5-0b65e4da40fb,0.3913766893681171,Other,4,"82187 Harrison Summit
East Williamchester, WY 13139",7bee9463-80f3-4e42-851a-171b28393011,2021-07-01,cfc6e641-df4c-43f3-8f24-359df66da6c9,Brand_A,0.36141976940547516,-0.5579412692190182,-1.2559686472716698,1.323568937170825,Low,7,2021,1,0.4475361789272526,1,0.4645642833639454,False,False,True,False,False,True,False
752eb44f-be5d-4bef-ae54-8acd2f24d6d8,0.9943628142854221,Male,4,"70681 Regina Dam Apt. 973
East Natashamouth, MH 22242",582b6f9a-855b-437a-8ec7-e2470dec794b,2023-03-01,d3b14c95-e732-474e-a832-e8f166a91e34,Brand_C,-0.47825599217038667,0.31021407691654335,0.5560654535585383,0.0,High,3,2023,1,-0.3585542629131436,0,-3.435588342505397,False,False,False,True,False,False,False
8fe92101-78ea-4b83-9f54-65752337e531,-1.36276476493677,Male,3,Hidden,7a478705-c928-424d-b7c1-a3ea778578c2,2023-09-10,3ca39ee8-5880-48f4-b97b-d66a0586e97b,Brand_B,-1.4265105160189893,1.0651317692083362,0.0,0.9600764827507585,Low,9,2023,0,-1.432066889408715,0,0.3782587271126416,True,False,False,False,True,False,False
b96dbc97-21c0-446b-8dcb-03d6729485ef,1.4328981778616439,Other,2,"247 Walker Grove Suite 150
Barbaramouth, HI 73871",9549b7d9-09f8-4eca-b229-08a6d4a2df43,2023-09-09,b20800f8-93f8-4aaa-b13d-a8e14e070a25,Brand_A,0.5785772939509567,0.19697642307277446,0.91847227372458,-0.49389333492950743,High,9,2023,1,0.5521877793112953,0,0.3782587271126416,True,False,False,False,True,False,False
a1621e71-01e6-4fab-9c52-5a61dda50413,0.44619360981514483,Other,0,"288 Ayala Gardens
Jesustown, NV 96014",24482ac2-bcc8-4610-9bf7-65efb385dd80,2020-06-07,,Brand_C,0.6654403037691493,1.2161153076666946,0.5560654535585383,-1.584370698189707,Low,6,2020,1,0.5787837492131859,0,-1.09549676698379,False,True,False,False,False,False,False
679b43c1-705f-420a-ab06-6e1afa8bdead,1.0491797347324499,Other,2,"680 Spencer Skyway
East Virginiachester, HI 86581",6debf182-792a-46ec-9b4e-cbe253590bd2,2020-12-30,2288a6f4-687c-453f-bce2-70753e26c8a7,Brand_B,-0.43482448726129036,-0.10499065384394263,-1.2559686472716698,-1.2208782437696404,Medium,12,2020,1,-0.4836649059659991,0,-1.09549676698379,False,True,False,False,False,False,False
db9066b6-ec48-4d26-91e9-42dafd993f95,0.9395458938383944,Other,2,"386 Walter Mission Suite 722
Port Stacey, ND 59110",affb1744-969b-4bce-87d0-e54e251ea070,2021-09-03,21946517-e547-4725-9fa6-35091ffe8c65,Brand_B,1.338628629860142,0.19697642307277446,-0.5311550069395866,-0.8573857893495739,Low,9,2021,1,1.2288345711320294,0,-1.09549676698379,False,True,False,False,True,False,False
12c1a84c-3cec-4afd-bed8-b42bc9653373,0.3913766893681171,Other,2,"82002 Brianna Unions
Tracyfurt, CA 33611",9b97a731-9401-44e2-8568-d3da5a42c76e,2021-01-18,4d56e07b-fa2e-4e8a-8b52-5d8dfb4b0c04,Brand_A,0.7450647294358258,-1.010891884594094,1.2808790938906216,0.596584028330692,Low,1,2021,1,0.8466724486104639,1,0.4645642833639454,False,False,True,False,False,False,True
d8977215-5dff-47b4-b9c5-6ba93ee6f8ee,1.5425320187556992,Other,2,"2656 Smith Mills
Kristinaton, MO 45718",26064172-624e-4db0-af76-954e6080a19f,2021-03-12,936d9c66-3672-4e53-b042-d96f6054376e,Brand_A,-0.029463774776391553,-1.2751130768962213,-0.8935618271056283,0.23309157391062554,Low,3,2021,1,0.040869036231150714,1,0.4645642833639454,False,False,True,False,False,False,False
02e27bf9-dd37-49ab-8b4c-51b4a7f80284,-0.10197559465513241,Hidden,4,"390 Linda Plaza
New Kristin, MN 31436",09b76b10-fb1a-40c6-9024-296a1b58cad2,2021-10-08,9724b7f2-bba5-4060-8e46-493d80c8a8c8,Brand_A,0.5568615414964085,-1.4638424999691695,0.0,-1.584370698189707,High,10,2021,0,0.6508697502753034,1,0.4645642833639454,False,False,True,False,False,False,False
ca5beff2-0455-4541-85ab-a963b56899e8,1.1588135756265052,Other,3,"176 Smith Ports
Port Eduardo, WA 98717",6a56565d-9e40-423d-a454-2c8e7d008b14,2022-02-22,7e22752e-1f15-4be3-8424-16a20d9eda55,Brand_B,0.9694608381328234,-0.5956871538336079,-1.2559686472716698,0.9600764827507585,Medium,2,2022,1,0.9522896837884763,0,2.804655858885545,False,False,False,False,False,True,False
310ffe44-df9d-42c8-b4b6-b73ece1db7fd,0.5010105302621726,Female,3,"7871 Kristie Views
New Crystaltown, DE 71520",d0b85a55-76c2-4efc-883a-0ab55c4ba571,2021-03-28,02b6b53e-8756-42a1-9172-da25e6fc3783,Brand_B,0.2528410071327344,1.6313200384271807,-0.16874818677354494,0.596584028330692,Low,3,2021,1,0.22983593782248524,0,0.3782587271126416,True,False,False,False,False,False,True
